2007 NAICS US,2007 NAICS US TITLE,ISIC 4.0,ISIC Revision 4.0 Title,"Notes:  link content based on NAICS definition, entire NAICS industry if blank"
424470,Meat and Meat Product Merchant Wholesalers ,4630,"Wholesale of food, beverages and tobacco", 
424480,Fresh Fruit and Vegetable Merchant Wholesalers,4630,"Wholesale of food, beverages and tobacco", 
424490,Other Grocery and Related Products Merchant Wholesalers,4630,"Wholesale of food, beverages and tobacco",except flavoring extracts
424490,Other Grocery and Related Products Merchant Wholesalers ,4669,Wholesale of waste and scrap and other products n.e.c.,flavoring extracts
424510,Grain and Field Bean Merchant Wholesalers,4620,Wholesale of agricultural raw materials and live animals, 
424520,Livestock Merchant Wholesalers,4620,Wholesale of agricultural raw materials and live animals, 
424590,Other Farm Product Raw Material Merchant Wholesalers ,4620,Wholesale of agricultural raw materials and live animals,"except cacao beans and raw, unrefined sugar"
424590,Other Farm Product Raw Material Merchant Wholesalers,4630,"Wholesale of food, beverages and tobacco","cacao beans and raw, unrefined sugar"
424610,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,4669,Wholesale of waste and scrap and other products n.e.c., 
424690,Other Chemical and Allied Products Merchant Wholesalers ,4649,Wholesale of other household goods,cleaning and polishing preparations
424690,Other Chemical and Allied Products Merchant Wholesalers ,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",turpentine 
424690,Other Chemical and Allied Products Merchant Wholesalers ,4669,Wholesale of waste and scrap and other products n.e.c.,except cleaning and polishing preparations and turpentine
424710,Petroleum Bulk Stations and Terminals,4661,"Wholesale of solid, liquid and gaseous fuels and related products", 
424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),4661,"Wholesale of solid, liquid and gaseous fuels and related products", 
424810,Beer and Ale Merchant Wholesalers,4630,"Wholesale of food, beverages and tobacco", 
424820,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,4630,"Wholesale of food, beverages and tobacco", 
424910,Farm Supplies Merchant Wholesalers ,4620,Wholesale of agricultural raw materials and live animals,"except fertilizers, pesticides and agricultural chemicals"
424910,Farm Supplies Merchant Wholesalers ,4669,Wholesale of waste and scrap and other products n.e.c.,"fertilizers, pesticides, agricultural chemicals"
424920,"Book, Periodical, and Newspaper Merchant Wholesalers",4649,Wholesale of other household goods, 
424930,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers",4620,Wholesale of agricultural raw materials and live animals, 
424940,Tobacco and Tobacco Product Merchant Wholesalers,4630,"Wholesale of food, beverages and tobacco", 
424950,"Paint, Varnish, and Supplies Merchant Wholesalers ",4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",except pigments for paint
424950,"Paint, Varnish, and Supplies Merchant Wholesalers",4669,Wholesale of waste and scrap and other products n.e.c.,pigments for paint 
424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,4620,Wholesale of agricultural raw materials and live animals,"dressed furs and skins, pet animals, bait, artificial and live Christmas trees, and oilseed cake"
424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,4630,"Wholesale of food, beverages and tobacco",ice for food purposes 
424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,4641,"Wholesale of textiles, clothing and footwear","yarn, textile bags, and felt"
424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,4649,Wholesale of other household goods,"leather goods (except belting, gloves, handbags, travel bags, and footwear)"
424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,4661,"Wholesale of solid, liquid and gaseous fuels and related products",charcoal
424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,4669,Wholesale of waste and scrap and other products n.e.c.,"crude rubber, plastics foam, inedible animal and vegetable oils, plant food, etc.; sawdust and wood pulp"
424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,4690,Non-specialized wholesale trade,"general merchandise, nondurable"
425110,Business to Business Electronic Markets,4510,Sale of motor vehicles,motor vehicle B2B
425110,Business to Business Electronic Markets,4530,Sale of motor vehicle parts and accessories,parts B2B markets
425110,Business to Business Electronic Markets,4540,"Sale, maintenance and repair of motorcycles and related parts and accessories",motorcycle and parts B2B markets
425110,Business to Business Electronic Markets,4610,Wholesale on a fee or contract basis,"except B2B of motor vehicles, motorcycles, and parts"
425120,Wholesale Trade Agents and Brokers,4510,Sale of motor vehicles,motor vehicle agents and brokers
425120,Wholesale Trade Agents and Brokers,4530,Sale of motor vehicle parts and accessories,parts agents and brokers
425120,Wholesale Trade Agents and Brokers,4540,"Sale, maintenance and repair of motorcycles and related parts and accessories",motorcycle agents and brokers
425120,Wholesale Trade Agents and Brokers,4610,Wholesale on a fee or contract basis,"except agents and brokers for motor vehicles, motorcycles, and parts"
441110,New Car Dealers,4510,Sale of motor vehicles, 
441120,Used Car Dealers,4510,Sale of motor vehicles, 
441210,Recreational Vehicle Dealers,4510,Sale of motor vehicles,except RV parts and accessories dealers
441210,Recreational Vehicle Dealers,4530,Sale of motor vehicle parts and accessories,RV parts and accessories dealers
441221,Motorcycle Dealers,4540,"Sale, maintenance and repair of motorcycles and related parts and accessories", 
441222,Boat Dealers,3315,"Repair of transport equipment, except motor vehicles","retail and repair of new boats, primarily repair"
441222,Boat Dealers ,4763,Retail sale of sporting equipment in specialized stores,except boat dealers with primary repair receipts
441229,All Other Motor Vehicle Dealers,4510,Sale of motor vehicles,except retail aircraft dealers
441229,All Other Motor Vehicle Dealers,4773,Other retail sale of new goods in specialized stores,retail aircraft dealers
441310,Automotive Parts and Accessories Stores,4530,Sale of motor vehicle parts and accessories,except auto audio stores
441310,Automotive Parts and Accessories Stores ,4742,Retail sale of audio and video equipment in specialized stores,auto audio equipment stores (car stereo stores)
441320,Tire Dealers,4530,Sale of motor vehicle parts and accessories,"except motorcycle tire dealers, new and used"
441320,Tire Dealers,4540,"Sale, maintenance and repair of motorcycles and related parts and accessories","motorcycle tire dealers, new and used"
442110,Furniture Stores,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores", 
442210,Floor Covering Stores,4753,"Retail sale of carpets, rugs, wall and floor coverings in specialized stores", 
442291,Window Treatment Stores,4753,"Retail sale of carpets, rugs, wall and floor coverings in specialized stores",except blind and shade stores with primary repair receipts
442291,Window Treatment Stores ,9524,Repair of furniture and home furnishings,"retailing new blinds and shades in combination with repair, repair as primary source of receipts"
442299,All Other Home Furnishings Stores,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",except custom picture framing shops
442299,All Other Home Furnishings Stores ,4773,Other retail sale of new goods in specialized stores,custom picture framing shops
443111,Household Appliance Stores,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",except retail stores for appliances with primary repair receipts
443111,Household Appliance Stores,9522,Repair of household appliances and home and garden equipment,"retailing new electrical appliances combined with repair services, repair as primary source of receipts"
443112,"Radio, Television, and Other Electronics Stores",4741,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores",telephone stores
443112,"Radio, Television, and Other Electronics Stores",4742,Retail sale of audio and video equipment in specialized stores,"except telephone stores, camera and photographic supplies stores, and consumer electronics stores with primary repair receipts"
443112,"Radio, Television, and Other Electronics Stores",9521,Repair of consumer electronics,retailing new and repairing consumer electronics with repair as primary source of receipts
443120,Computer and Software Stores,4741,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores", 
443130,Camera and Photographic Supplies Stores,4773,Other retail sale of new goods in specialized stores,"camera and photographic supplies stores, except camera stores with primary repair receipts"
443130,Camera and Photographic Supplies Stores,3313,Repair of electronic and optical equipment,"retail and repair of cameras combined, repair as primary source of receipts"
444110,Home Centers,4752,"Retail sale of hardware, paints and glass in specialized stores", 
444120,Paint and Wallpaper Stores,4752,"Retail sale of hardware, paints and glass in specialized stores",except wallpaper stores
444120,Paint and Wallpaper Stores,4753,"Retail sale of carpets, rugs, wall and floor coverings in specialized stores",wallpaper stores
444130,Hardware Stores,4752,"Retail sale of hardware, paints and glass in specialized stores", 
444190,Other Building Material Dealers,4752,"Retail sale of hardware, paints and glass in specialized stores",except lighting fixture stores
444190,Other Building Material Dealers,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",lighting fixture stores
444210,Outdoor Power Equipment Stores,4752,"Retail sale of hardware, paints and glass in specialized stores",except outdoor equipment stores with primary repair receipts
444210,Outdoor Power Equipment Stores,9522,Repair of household appliances and home and garden equipment,"retailing new outdoor power equipment in combination with repair, repair as primary source of receipts"
444220,"Nursery, and Garden Center, and Farm Supply Stores",4773,Other retail sale of new goods in specialized stores, 
445110,Supermarkets and Other Grocery (except Convenience) Stores,4711,"Retail sale in non-specialized stores with food, beverages or tobacco predominating", 
445120,Convenience Stores,4711,"Retail sale in non-specialized stores with food, beverages or tobacco predominating", 
